,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
47,Maharashtra,4,5,1,8,0.19620482623577118,0.20426292064332333,-0.4674531292694637
48,Maharashtra,4,5,1,16,0.1617138534784317,0.16815003880455823,0.005558900773350972
49,Maharashtra,4,5,1,32,0.14816777408123016,0.15077907382798025,0.20041014136056057
50,Maharashtra,4,7,1,1,0.25568655133247375,0.28153693609162145,-2.0158697803657755
51,Maharashtra,4,7,1,5,0.1452406942844391,0.14839659930459093,0.1621047203999566
52,Maharashtra,4,7,1,8,0.15516576170921326,0.16472727764789444,-0.032459257415668574
53,Maharashtra,4,7,1,16,0.11424598097801208,0.11746293124913075,0.47501906938643623
54,Maharashtra,4,7,1,32,0.1830519735813141,0.18629350520551838,-0.32049657958228206
55,Maharashtra,4,15,1,1,0.28468289971351624,0.2874973296995132,-3.556985897766589
56,Maharashtra,4,15,1,5,0.05897369235754013,0.07273663245343566,0.7083134225470635
57,Maharashtra,4,15,1,8,0.09945302456617355,0.11583480149291778,0.2602445593810455
58,Maharashtra,4,15,1,16,0.14565666019916534,0.1600593180520763,-0.41244634730396723
59,Maharashtra,4,15,1,32,0.16506721079349518,0.16839826913469924,-0.5634547455367787
60,Maharashtra,5,5,1,1,0.29053038358688354,0.3274168706724024,-2.7703986198031076
61,Maharashtra,5,5,1,5,0.2730860710144043,0.2873631996720405,-1.9043400517493176
62,Maharashtra,5,5,1,8,0.17003203928470612,0.19021278156964858,-0.27251970056676855
63,Maharashtra,5,5,1,16,0.19000297784805298,0.21089019951484572,-0.5642202727879746
64,Maharashtra,5,5,1,32,0.15045137703418732,0.1653958251056348,0.03786894999536439
65,Maharashtra,5,7,1,1,0.12883979082107544,0.16568369500155886,-0.04448308740355289
66,Maharashtra,5,7,1,5,0.18490605056285858,0.19691371688403805,-0.47534557475237826
67,Maharashtra,5,7,1,8,0.2284976989030838,0.23623252542900644,-1.1233482501484078
68,Maharashtra,5,7,1,16,0.13781653344631195,0.15233837631725083,0.11700046467639424
69,Maharashtra,5,7,1,32,0.13350623846054077,0.14961468560178287,0.14829286082338866
70,Maharashtra,5,15,1,1,0.38300392031669617,0.3933393395633422,-7.529917445164202
71,Maharashtra,5,15,1,5,0.21268685162067413,0.22725455871212447,-1.8473133677769802
72,Maharashtra,5,15,1,8,0.1503918170928955,0.15199801142428573,-0.2737549435558162
73,Maharashtra,5,15,1,16,0.15135280787944794,0.15859495312840405,-0.38671999137745927
74,Maharashtra,5,15,1,32,0.09421301633119583,0.10968813180062248,0.3366704156852879
75,Maharashtra,6,5,1,1,0.35414376854896545,0.37642522026958003,-3.9835931058831324
76,Maharashtra,6,5,1,5,0.2873462736606598,0.3052115213446826,-2.276325138430894
77,Maharashtra,6,5,1,8,0.2510129511356354,0.26312105076197884,-1.434985257910823
78,Maharashtra,6,5,1,16,0.09582878649234772,0.10873553125002694,0.5841582592949301
79,Maharashtra,6,5,1,32,0.1402573436498642,0.15304287635054417,0.17621970684476485
80,Maharashtra,6,7,1,1,0.42608416080474854,0.43322798620627107,-6.141260066988533
81,Maharashtra,6,7,1,5,0.21771955490112305,0.24074021250248756,-1.2051549639004562
82,Maharashtra,6,7,1,8,0.13554663956165314,0.14174781349890903,0.2355051025774091
83,Maharashtra,6,7,1,16,0.2396121472120285,0.24827034713255977,-1.3452630368575038
84,Maharashtra,6,7,1,32,0.07641688734292984,0.08404420229861799,0.7312444742085765
85,Maharashtra,6,15,1,1,0.1923794150352478,0.19644179973089929,-1.1275407612692119
86,Maharashtra,6,15,1,5,0.17896881699562073,0.19600674268135684,-1.1181273350320349
87,Maharashtra,6,15,1,8,0.2571756839752197,0.26809050238034376,-2.962533099009436
88,Maharashtra,6,15,1,16,0.0844205990433693,0.09744743911134104,0.47645874912293773
89,Maharashtra,6,15,1,32,0.230600506067276,0.24213812693961306,-2.2324840960043244
90,Karnataka,1,5,1,1,0.47388073801994324,0.5266311351745621,-3.7327070210882987
91,Karnataka,1,5,1,5,0.156097874045372,0.19287345015619467,0.3651934328597384
92,Karnataka,1,5,1,8,0.13193529844284058,0.16196720944414766,0.5523374850679904
93,Karnataka,1,5,1,16,0.08167516440153122,0.09727094455711137,0.8385408026407253
94,Karnataka,1,5,1,32,0.06015212833881378,0.06842200271427268,0.9201107996582868
95,Karnataka,1,7,1,1,0.1991693377494812,0.2463550996393088,-0.06418982447612365
96,Karnataka,1,7,1,5,0.12554939091205597,0.14878864540648543,0.6118178751056016
97,Karnataka,1,7,1,8,0.09579802304506302,0.11327311881249633,0.775017011668258
98,Karnataka,1,7,1,16,0.09190022200345993,0.10773770979325215,0.7964685932960855
99,Karnataka,1,7,1,32,0.08307266980409622,0.09680622662960127,0.8356754206732426
100,Karnataka,1,15,1,1,0.27635693550109863,0.3273721641644924,-1.1835779419421355
101,Karnataka,1,15,1,5,0.22616486251354218,0.25161486844711456,-0.28990523669769597
102,Karnataka,1,15,1,8,0.11848320811986923,0.13272998855330168,0.6410588174051032
103,Karnataka,1,15,1,16,0.09789122641086578,0.1088479661620537,0.7586063696252388
104,Karnataka,1,15,1,32,0.14638562500476837,0.1550736131179896,0.5100395891607888
105,Karnataka,2,5,1,1,0.48255789279937744,0.5370252786170624,-3.9213694705709683
106,Karnataka,2,5,1,5,0.18261779844760895,0.22142549468822162,0.16333462522196662
107,Karnataka,2,5,1,8,0.1346488893032074,0.1588810242685766,0.5692348368226534
108,Karnataka,2,5,1,16,0.14145217835903168,0.16761629141268217,0.5205658215274056
109,Karnataka,2,5,1,32,0.11563780903816223,0.13301487538410917,0.6980764539861684
110,Karnataka,2,7,1,1,0.29146087169647217,0.3455944537034801,-1.0942547067656476
111,Karnataka,2,7,1,5,0.1550220102071762,0.18132214672353003,0.42350215048390283
112,Karnataka,2,7,1,8,0.16710184514522552,0.1960106483609202,0.32631738163401336
113,Karnataka,2,7,1,16,0.18882757425308228,0.22482118156634445,0.11372099118076173
114,Karnataka,2,7,1,32,0.10734295845031738,0.12353532210629152,0.7324048145393806
115,Karnataka,2,15,1,1,0.3103067874908447,0.3386165560517623,-1.3361544352336137
116,Karnataka,2,15,1,5,0.11765797436237335,0.12831830555871984,0.6645232356798788
117,Karnataka,2,15,1,8,0.1542380303144455,0.1697600569779647,0.4128404000811139
118,Karnataka,2,15,1,16,0.17628180980682373,0.19117689988953301,0.2553434860704009
119,Karnataka,2,15,1,32,0.14906685054302216,0.16329662624767607,0.4567001040604579
120,Karnataka,3,5,1,1,0.46635228395462036,0.5174933310092835,-3.569893210066901
121,Karnataka,3,5,1,5,0.17075730860233307,0.19985889918730196,0.3183780794009242
122,Karnataka,3,5,1,8,0.22029811143875122,0.250588528983199,-0.07156593356151797
123,Karnataka,3,5,1,16,0.1330256313085556,0.14314186657926245,0.650352919077827
124,Karnataka,3,5,1,32,0.09543918073177338,0.10871278444613496,0.7983223390193238
125,Karnataka,3,7,1,1,0.1556391566991806,0.17594327347160282,0.4571981988685626
126,Karnataka,3,7,1,5,0.21659837663173676,0.2578210540277178,-0.16555491061533534
127,Karnataka,3,7,1,8,0.176301971077919,0.19065018628189107,0.362661008812157
128,Karnataka,3,7,1,16,0.1268972009420395,0.14230436013514194,0.6449149059079053
129,Karnataka,3,7,1,32,0.14337901771068573,0.1601602100254902,0.5502146887018993
