,State,Number_feature,Time_Step,number_layers,kernel_size,MAE,RMSE,R2_Score
448,Karnataka,4,7,3,1,0.31673094630241394,0.3471197746722883,-1.2872087667799734
449,Karnataka,4,7,3,2,0.17164775729179382,0.1907123912543188,0.30959343303325715
450,Karnataka,4,7,3,3,0.21451495587825775,0.23622601249815747,-0.059259980104389376
451,Karnataka,4,7,3,4,0.16701464354991913,0.183954999485962,0.35765219145218163
452,Karnataka,4,7,4,1,0.251290887594223,0.27120349267793026,-0.3961678368411572
453,Karnataka,4,7,4,2,0.21487660706043243,0.23666616176721506,-0.0632108538390177
454,Karnataka,4,7,4,3,0.1520754098892212,0.1654533231980634,0.480365405462603
455,Karnataka,4,7,4,4,0.188995361328125,0.20422347776198443,0.20830409621799628
456,Karnataka,4,15,2,1,0.31455540657043457,0.35249625286856706,-1.9152379423771437
457,Karnataka,4,15,2,2,0.3001013696193695,0.33754976532633685,-1.6732561028097295
458,Karnataka,4,15,2,3,0.29512739181518555,0.32156463446247,-1.4260606316444648
459,Karnataka,4,15,2,4,0.20879118144512177,0.2224769539631201,-0.16127481659593212
460,Karnataka,4,15,3,1,0.30306562781333923,0.3220794139753545,-1.4338336959986266
461,Karnataka,4,15,3,2,0.270477831363678,0.2975591380981634,-1.0773591980720951
462,Karnataka,4,15,3,3,0.22690096497535706,0.24222364463580506,-0.3765694429284361
463,Karnataka,4,15,3,4,0.1466808021068573,0.17008478204212835,0.32127190291844987
464,Karnataka,4,15,4,1,0.3268837332725525,0.37624646692106306,-2.3213131393229562
465,Karnataka,4,15,4,2,0.20669029653072357,0.22801263177695472,-0.21978360832194777
466,Karnataka,4,15,4,3,0.23318617045879364,0.24676436679596375,-0.42866335543543954
467,Karnataka,4,15,4,4,0.19585025310516357,0.2109818147098417,-0.044371633731242754
468,Karnataka,4,30,2,1,0.32431161403656006,0.3541172030445944,-5.511806149940942
469,Karnataka,4,30,2,2,0.19266140460968018,0.20876725228338297,-1.2632479451402827
470,Karnataka,4,30,2,3,0.2394564002752304,0.2578599192619301,-2.4528287545452385
471,Karnataka,4,30,2,4,0.2161416858434677,0.23026928109259265,-1.753463882601865
472,Karnataka,4,30,3,1,0.2599535286426544,0.28051051304405317,-3.0860689134029418
473,Karnataka,4,30,3,2,0.25316131114959717,0.27253265530792886,-2.8569542732328292
474,Karnataka,4,30,3,3,0.28835925459861755,0.3081442782810892,-3.9307799004150255
475,Karnataka,4,30,3,4,0.1778213083744049,0.1864531319619103,-0.8052890446293408
476,Karnataka,4,30,4,1,0.27454888820648193,0.29495217628688153,-3.5176295269811364
477,Karnataka,4,30,4,2,0.32245397567749023,0.33836340490287337,-4.9453053759237084
478,Karnataka,4,30,4,3,0.22308678925037384,0.2348079417930838,-1.8630764477107973
479,Karnataka,4,30,4,4,0.18572992086410522,0.19295046175268574,-0.9332989037407138
480,Karnataka,5,5,2,1,0.14905133843421936,0.1728441538543066,0.45435719451578016
481,Karnataka,5,5,2,2,0.22239479422569275,0.23907816623642264,-0.04394802796388997
482,Karnataka,5,5,2,3,0.12976251542568207,0.14832076074885625,0.5982064580757971
483,Karnataka,5,5,2,4,0.18022538721561432,0.19904487165009901,0.27639584076707946
484,Karnataka,5,5,3,1,0.2423441857099533,0.26481548541098854,-0.2808132526348095
485,Karnataka,5,5,3,2,0.2509983777999878,0.27118794291684956,-0.34319717124136795
486,Karnataka,5,5,3,3,0.21962526440620422,0.24109798365872784,-0.061661849474224706
487,Karnataka,5,5,3,4,0.1877322494983673,0.2051938320900239,0.23099768998252546
488,Karnataka,5,5,4,1,0.23869240283966064,0.26000907790402006,-0.23474156927473788
489,Karnataka,5,5,4,2,0.2063579559326172,0.2312382443765019,0.02339623952676706
490,Karnataka,5,5,4,3,0.2067490965127945,0.22511486724129076,0.07443397917971484
491,Karnataka,5,5,4,4,0.16534657776355743,0.18509404992718978,0.3742743498242843
492,Karnataka,5,7,2,1,0.19441348314285278,0.21065512936900527,0.1576527565999527
493,Karnataka,5,7,2,2,0.17985795438289642,0.19850034769806088,0.25205512403774033
494,Karnataka,5,7,2,3,0.20344772934913635,0.21974136302691744,0.08341928331227666
495,Karnataka,5,7,2,4,0.22086882591247559,0.23847830550722934,-0.07955507437831599
496,Karnataka,5,7,3,1,0.20918267965316772,0.23204580704464656,-0.022102918466370358
497,Karnataka,5,7,3,2,0.1753000020980835,0.20139843488317596,0.2300557222553361
498,Karnataka,5,7,3,3,0.22651048004627228,0.24697380291909027,-0.15784072830108498
499,Karnataka,5,7,3,4,0.1478775441646576,0.16509500379337205,0.4826137053823819
500,Karnataka,5,7,4,1,0.2367609143257141,0.2649417673313086,-0.33244100393528764
501,Karnataka,5,7,4,2,0.18607334792613983,0.20594573191165239,0.1948947513544088
502,Karnataka,5,7,4,3,0.1872469186782837,0.20598088429758796,0.19461975342660587
503,Karnataka,5,7,4,4,0.2756122648715973,0.2990911983803233,-0.6980650834625144
504,Karnataka,5,15,2,1,0.31982359290122986,0.351256693185725,-1.894770923819463
505,Karnataka,5,15,2,2,0.2836530804634094,0.3107427543093093,-1.2655152482633452
506,Karnataka,5,15,2,3,0.28710418939590454,0.31714092720762727,-1.3597694800329636
507,Karnataka,5,15,2,4,0.25482261180877686,0.2791897361508688,-0.8287901728902165
508,Karnataka,5,15,3,1,0.32256850600242615,0.3539967924258287,-1.9401100637884232
509,Karnataka,5,15,3,2,0.2352084219455719,0.26731752667217273,-0.6765627623452739
510,Karnataka,5,15,3,3,0.23316220939159393,0.25513091015827094,-0.5271833594966131
511,Karnataka,5,15,3,4,0.24003084003925323,0.2600951291934251,-0.587191778622798
512,Karnataka,5,15,4,1,0.3602443337440491,0.39444380442622623,-2.6503565153244493
513,Karnataka,5,15,4,2,0.29407113790512085,0.3234391663918437,-1.4544277233014054
514,Karnataka,5,15,4,3,0.22685931622982025,0.2562673533774253,-0.5408184958322486
515,Karnataka,5,15,4,4,0.18429125845432281,0.20720148285333792,-0.007281255237808315
516,Karnataka,5,30,2,1,0.3236950635910034,0.36229781892337404,-5.816145119044622
517,Karnataka,5,30,2,2,0.316771924495697,0.3563684249935054,-5.5948637792105576
518,Karnataka,5,30,2,3,0.3280254900455475,0.3553521101185132,-5.557301700970275
519,Karnataka,5,30,2,4,0.3008880615234375,0.324390836799508,-4.4644258133040005
520,Karnataka,5,30,3,1,0.3785613179206848,0.4153115129997288,-7.9568512676059235
521,Karnataka,5,30,3,2,0.32966870069503784,0.358845569561135,-5.686865628005309
522,Karnataka,5,30,3,3,0.3283066749572754,0.36167109939756376,-5.792583760330312
523,Karnataka,5,30,3,4,0.26645639538764954,0.2798954611433759,-3.0681701201769718
524,Karnataka,5,30,4,1,0.49577128887176514,0.53590290858794,-13.91350015244944
525,Karnataka,5,30,4,2,0.2332327663898468,0.2634310717720414,-2.6036400073327206
526,Karnataka,5,30,4,3,0.33320361375808716,0.3584486383106017,-5.67207994618818
527,Karnataka,5,30,4,4,0.25216203927993774,0.2719954202052541,-2.8417628998094826
528,Karnataka,6,5,2,1,0.19442762434482574,0.22216812804499356,0.09850655224772398
529,Karnataka,6,5,2,2,0.2834087610244751,0.31224487142191787,-0.7806954654240386
530,Karnataka,6,5,2,3,0.15677952766418457,0.17707283442359373,0.42733199592723303
531,Karnataka,6,5,2,4,0.1861906200647354,0.21270263315988958,0.1736866236756025
532,Karnataka,6,5,3,1,0.2550305724143982,0.2967965248188183,-0.6088542317180639
533,Karnataka,6,5,3,2,0.15961965918540955,0.17887699770928175,0.4156029360279925
534,Karnataka,6,5,3,3,0.17852197587490082,0.20077850250857962,0.2637361059370029
535,Karnataka,6,5,3,4,0.18253439664840698,0.20083317437765813,0.263335130995899
536,Karnataka,6,5,4,1,0.2087966799736023,0.2406094035134917,-0.057363395597929356
537,Karnataka,6,5,4,2,0.2520850598812103,0.2797528925695864,-0.42938166970315117
538,Karnataka,6,5,4,3,0.14398807287216187,0.16949126062010075,0.47532097344534374
539,Karnataka,6,5,4,4,0.18507038056850433,0.2098930781509392,0.1953716890862115
540,Karnataka,6,7,2,1,0.22971603274345398,0.2617400573483472,-0.30043167581018326
541,Karnataka,6,7,2,2,0.26903414726257324,0.29701929601126226,-0.674620579393441
542,Karnataka,6,7,2,3,0.19171440601348877,0.21447905017231436,0.12679373420943507
543,Karnataka,6,7,2,4,0.18002930283546448,0.20203247061092966,0.22520034217379348
544,Karnataka,6,7,3,1,0.18327391147613525,0.2066616231565056,0.18928759883712787
545,Karnataka,6,7,3,2,0.23152616620063782,0.2611030053736085,-0.2941089159007879
546,Karnataka,6,7,3,3,0.23554065823554993,0.26500395090378837,-0.3330663159374181
547,Karnataka,6,7,3,4,0.17727667093276978,0.20212245166000176,0.2245100237912695
548,Karnataka,6,7,4,1,0.2585260570049286,0.2976461984534214,-0.6816970755660039
549,Karnataka,6,7,4,2,0.250298410654068,0.28439588941626126,-0.5353017855561528
550,Karnataka,6,7,4,3,0.2167743742465973,0.24019343329671763,-0.09513922988047296
551,Karnataka,6,7,4,4,0.2070867419242859,0.23649063512898708,-0.06163450050787067
552,Karnataka,6,15,2,1,0.2553589344024658,0.29022021047291024,-0.976151785556093
553,Karnataka,6,15,2,2,0.1994246542453766,0.22884916759049537,-0.22875002932086952
554,Karnataka,6,15,2,3,0.18551504611968994,0.21068252058207626,-0.041410556623818096
555,Karnataka,6,15,2,4,0.19807079434394836,0.22480072495243497,-0.1856605594954246
556,Karnataka,6,15,3,1,0.25774314999580383,0.30024450888047377,-1.1150231335183896
557,Karnataka,6,15,3,2,0.29759731888771057,0.3285217837959523,-1.5321729238608182
558,Karnataka,6,15,3,3,0.30233871936798096,0.3328173140056766,-1.598823686685646
559,Karnataka,6,15,3,4,0.2341734915971756,0.2707494214475303,-0.7198875936944662
560,Karnataka,6,15,4,1,0.3477466106414795,0.3901751598378603,-2.5717760156442835
561,Karnataka,6,15,4,2,0.24408458173274994,0.27574415038415734,-0.7839290411590487
562,Karnataka,6,15,4,3,0.2663433849811554,0.2961393074678985,-1.057581672836291
563,Karnataka,6,15,4,4,0.23795200884342194,0.26467906591676327,-0.6436305005036644
564,Karnataka,6,30,2,1,0.3512895107269287,0.39057599713998425,-6.921702162312734
565,Karnataka,6,30,2,2,0.24995730817317963,0.27652015092397125,-2.9706441048519885
566,Karnataka,6,30,2,3,0.24290257692337036,0.2806691954374978,-3.090692708302284
567,Karnataka,6,30,2,4,0.2526845932006836,0.2823256084522733,-3.1391192695737926
568,Karnataka,6,30,3,1,0.34376198053359985,0.38113119744516466,-6.543213110597448
569,Karnataka,6,30,3,2,0.2627502679824829,0.2954846501018556,-3.5339551956658726
570,Karnataka,6,30,3,3,0.2614629566669464,0.3020492430338525,-3.7376492598464885
571,Karnataka,6,30,3,4,0.23880437016487122,0.26007007741122484,-2.512271933799891
572,Karnataka,6,30,4,1,0.33745133876800537,0.37386531824185304,-6.258347689639959
573,Karnataka,6,30,4,2,0.24497216939926147,0.28066180234249877,-3.090477519822728
574,Karnataka,6,30,4,3,0.2948158383369446,0.33967794561065606,-4.991589793981475
575,Karnataka,6,30,4,4,0.22529202699661255,0.24329691249089377,-2.0738351691083943
576,Uttar-Pradesh,1,5,2,1,0.159721240401268,0.1746168992642337,0.43383572965957284
577,Uttar-Pradesh,1,5,2,2,0.07676627486944199,0.08145284526395666,0.8768080249592132
578,Uttar-Pradesh,1,5,2,3,0.059473276138305664,0.06545120924379152,0.9204563914569969
579,Uttar-Pradesh,1,5,2,4,0.11390337347984314,0.12527747946755605,0.7085822891459794
580,Uttar-Pradesh,1,5,3,1,0.12547768652439117,0.1354280583162903,0.6594450400175811
581,Uttar-Pradesh,1,5,3,2,0.09543895721435547,0.1081386322319604,0.7828640942610938
582,Uttar-Pradesh,1,5,3,3,0.08541926741600037,0.09553465807204185,0.8305304035128427
583,Uttar-Pradesh,1,5,3,4,0.13631178438663483,0.15312082226562101,0.5646501693977926
584,Uttar-Pradesh,1,5,4,1,0.2121865302324295,0.2377295438869181,-0.04938827967220272
585,Uttar-Pradesh,1,5,4,2,0.14486488699913025,0.15810756976479354,0.5358319710403898
586,Uttar-Pradesh,1,5,4,3,0.17546628415584564,0.19338564260832428,0.30558619091075034
587,Uttar-Pradesh,1,5,4,4,0.1551400125026703,0.1764139972975693,0.42212223542098914
588,Uttar-Pradesh,1,7,2,1,0.21991480886936188,0.23326278479303045,-0.07736327611670957
589,Uttar-Pradesh,1,7,2,2,0.13645559549331665,0.14461921257590654,0.5858828367773423
590,Uttar-Pradesh,1,7,2,3,0.07076801359653473,0.07577155446923091,0.8863201111129435
591,Uttar-Pradesh,1,7,2,4,0.11858667433261871,0.13130840438245822,0.658605690412866
592,Uttar-Pradesh,1,7,3,1,0.12076366692781448,0.13080229154697154,0.6612323380788601
593,Uttar-Pradesh,1,7,3,2,0.13220718502998352,0.14623181505119756,0.5765959523280881
594,Uttar-Pradesh,1,7,3,3,0.1524602472782135,0.16506302112278975,0.46052561960595095
595,Uttar-Pradesh,1,7,3,4,0.11423695087432861,0.12827507742970698,0.6741964381172438
596,Uttar-Pradesh,1,7,4,1,0.12047438323497772,0.1335075158658288,0.6470748040004048
597,Uttar-Pradesh,1,7,4,2,0.09861201047897339,0.11137773847156739,0.7543775960183843
598,Uttar-Pradesh,1,7,4,3,0.14920702576637268,0.16537835722101252,0.458462373459378
599,Uttar-Pradesh,1,7,4,4,0.23056703805923462,0.2503377302124836,-0.240863119169769
600,Uttar-Pradesh,1,15,2,1,0.06162193417549133,0.06390944112677574,0.8817369171160903
601,Uttar-Pradesh,1,15,2,2,0.08687592297792435,0.0895945056428368,0.7675754760597076
602,Uttar-Pradesh,1,15,2,3,0.11390140652656555,0.11614254533777983,0.6094273077653054
603,Uttar-Pradesh,1,15,2,4,0.1607978343963623,0.16766767909937672,0.18601209038408384
604,Uttar-Pradesh,1,15,3,1,0.18085145950317383,0.18971324053138042,-0.04211225514329575
605,Uttar-Pradesh,1,15,3,2,0.16476623713970184,0.17163229734162966,0.14706252160626554
606,Uttar-Pradesh,1,15,3,3,0.15156380832195282,0.15867980327736264,0.27094129331107586
607,Uttar-Pradesh,1,15,3,4,0.10693589597940445,0.11192203929361301,0.6372976213582333
608,Uttar-Pradesh,1,15,4,1,0.17488262057304382,0.1828928004888688,0.03147137926894816
609,Uttar-Pradesh,1,15,4,2,0.19261261820793152,0.20307337581748613,-0.19405747262762207
610,Uttar-Pradesh,1,15,4,3,0.15680450201034546,0.16629285105071848,0.19930646571499533
611,Uttar-Pradesh,1,15,4,4,0.1796198934316635,0.1905164276546645,-0.05095485713489545
612,Uttar-Pradesh,1,30,2,1,0.0907328650355339,0.0964881222495311,-0.18927263765010283
613,Uttar-Pradesh,1,30,2,2,0.1427985578775406,0.14454667550327735,-1.669007974384645
614,Uttar-Pradesh,1,30,2,3,0.09335846453905106,0.09719546326827255,-0.20677328157189656
615,Uttar-Pradesh,1,30,2,4,0.046526774764060974,0.049149229891308675,0.6914204719592534
616,Uttar-Pradesh,1,30,3,1,0.09627310186624527,0.10859646622259016,-0.5064860264132915
617,Uttar-Pradesh,1,30,3,2,0.027225535362958908,0.031807051027324756,0.8707648905757431
618,Uttar-Pradesh,1,30,3,3,0.0652225911617279,0.07062623442777899,0.36281462034894074
619,Uttar-Pradesh,1,30,3,4,0.06813368946313858,0.07182286888323368,0.3410398157902289
620,Uttar-Pradesh,1,30,4,1,0.0951291024684906,0.10130434054170173,-0.3109612329223428
621,Uttar-Pradesh,1,30,4,2,0.153147891163826,0.15790496208976268,-2.1851160767797317
622,Uttar-Pradesh,1,30,4,3,0.12464361637830734,0.132868425431347,-1.2551591637709572
623,Uttar-Pradesh,1,30,4,4,0.08636754751205444,0.09057071186070749,-0.0478744000641258
624,Uttar-Pradesh,2,5,2,1,0.14037074148654938,0.14876051941708648,0.5890913645128235
625,Uttar-Pradesh,2,5,2,2,0.1452282816171646,0.1616816565685638,0.514609351850756
626,Uttar-Pradesh,2,5,2,3,0.13689883053302765,0.15242221230020356,0.5686136302424721
627,Uttar-Pradesh,2,5,2,4,0.10972034186124802,0.12374468513235426,0.7156697693007474
628,Uttar-Pradesh,2,5,3,1,0.17802880704402924,0.1917880590397752,0.31701202674451534
629,Uttar-Pradesh,2,5,3,2,0.09882419556379318,0.11052100498933372,0.7731913802679323
630,Uttar-Pradesh,2,5,3,3,0.1293357014656067,0.14632380267845604,0.6024425758913228
631,Uttar-Pradesh,2,5,3,4,0.03815001621842384,0.045473116635522705,0.9616045858689013
632,Uttar-Pradesh,2,5,4,1,0.1436621993780136,0.15916668072316806,0.5295925271833076
633,Uttar-Pradesh,2,5,4,2,0.13777540624141693,0.15460167729287078,0.5561887857479337
634,Uttar-Pradesh,2,5,4,3,0.1435583531856537,0.16271866771585294,0.5083629059498509
635,Uttar-Pradesh,2,5,4,4,0.1600358784198761,0.17964049429356616,0.4007909156136621
636,Uttar-Pradesh,2,7,2,1,0.044246550649404526,0.04739757652972061,0.9555180757443548
637,Uttar-Pradesh,2,7,2,2,0.13004426658153534,0.13852991305832768,0.6200220831998156
638,Uttar-Pradesh,2,7,2,3,0.16232632100582123,0.17578386198858265,0.38817213840705334
639,Uttar-Pradesh,2,7,2,4,0.08469217270612717,0.09264310415460118,0.830059265598708
640,Uttar-Pradesh,2,7,3,1,0.02687724493443966,0.029497500755732126,0.9827717304825796
641,Uttar-Pradesh,2,7,3,2,0.08989571779966354,0.10211344898330199,0.7935394227648364
642,Uttar-Pradesh,2,7,3,3,0.1408482939004898,0.15919823333731037,0.4981803727239098
643,Uttar-Pradesh,2,7,3,4,0.046826429665088654,0.05558946488059463,0.9388134049586444
644,Uttar-Pradesh,2,7,4,1,0.13363294303417206,0.14947676745315797,0.5575964100454054
645,Uttar-Pradesh,2,7,4,2,0.1829381138086319,0.20477087528639593,0.16975246041296155
646,Uttar-Pradesh,2,7,4,3,0.2286386340856552,0.2502755047751627,-0.24024627510427754
647,Uttar-Pradesh,2,7,4,4,0.13865849375724792,0.15509135288351422,0.5237375316311644
648,Uttar-Pradesh,2,15,2,1,0.05634612962603569,0.05804749810666052,0.9024367551230461
649,Uttar-Pradesh,2,15,2,2,0.04466424882411957,0.04845654964784282,0.9320132693398748
650,Uttar-Pradesh,2,15,2,3,0.0575777068734169,0.06208741456590024,0.8883840285093939
651,Uttar-Pradesh,2,15,2,4,0.15759766101837158,0.16599223028162594,0.20219883738723476
652,Uttar-Pradesh,2,15,3,1,0.11920753121376038,0.12238800669732652,0.5662925341944797
653,Uttar-Pradesh,2,15,3,2,0.07666568458080292,0.07824267822888767,0.82274169020563
654,Uttar-Pradesh,2,15,3,3,0.0796126052737236,0.0847917878958861,0.7918258325711925
655,Uttar-Pradesh,2,15,3,4,0.025115426629781723,0.031965815622705035,0.9704136866152744
656,Uttar-Pradesh,2,15,4,1,0.1977287381887436,0.20347486223201397,-0.198783346277277
657,Uttar-Pradesh,2,15,4,2,0.11389172077178955,0.11875641344344372,0.591649236167074
658,Uttar-Pradesh,2,15,4,3,0.21189437806606293,0.22668245034158632,-0.4878357969761917
659,Uttar-Pradesh,2,15,4,4,0.11636222898960114,0.12791672124017592,0.5262231011015422
660,Uttar-Pradesh,2,30,2,1,0.1072518453001976,0.11888361788773509,-0.8054175451472392
661,Uttar-Pradesh,2,30,2,2,0.06182728335261345,0.06652864578587422,0.43460617919068856
662,Uttar-Pradesh,2,30,2,3,0.04819997027516365,0.05205969224270183,0.6537921579179716
663,Uttar-Pradesh,2,30,2,4,0.09219958633184433,0.10241788788723206,-0.3399398616832603
664,Uttar-Pradesh,2,30,3,1,0.022826947271823883,0.026623585266737762,0.9094545094421429
665,Uttar-Pradesh,2,30,3,2,0.11612733453512192,0.1307613660538399,-1.1842007746702432
666,Uttar-Pradesh,2,30,3,3,0.17052830755710602,0.18480280205751157,-3.3626547397232738
667,Uttar-Pradesh,2,30,3,4,0.1634800285100937,0.17816368067858765,-3.0548244054752614
668,Uttar-Pradesh,2,30,4,1,0.11063975095748901,0.12799137753822534,-1.0926430856201859
669,Uttar-Pradesh,2,30,4,2,0.09830076992511749,0.11149478450741919,-0.5879718324460863
670,Uttar-Pradesh,2,30,4,3,0.17367388308048248,0.18623280476233728,-3.4304314593738194
671,Uttar-Pradesh,2,30,4,4,0.14217299222946167,0.1570042762553627,-2.1488836732082057
672,Uttar-Pradesh,3,5,2,1,0.10581285506486893,0.11690501099969765,0.7462324054208158
673,Uttar-Pradesh,3,5,2,2,0.18912582099437714,0.20678863164528327,0.20599505700636433
674,Uttar-Pradesh,3,5,2,3,0.1503366082906723,0.1636549679165281,0.5026887341964137
675,Uttar-Pradesh,3,5,2,4,0.13322438299655914,0.14491505182660558,0.6100608294689551
676,Uttar-Pradesh,3,5,3,1,0.11427905410528183,0.12624265232752496,0.7040746787657003
677,Uttar-Pradesh,3,5,3,2,0.19324389100074768,0.21320962192173834,0.15592018275905029
678,Uttar-Pradesh,3,5,3,3,0.20069913566112518,0.22038429152439243,0.0981565878351448
679,Uttar-Pradesh,3,5,3,4,0.20356334745883942,0.2220837108425155,0.08419434604841503
680,Uttar-Pradesh,3,5,4,1,0.1813836246728897,0.20027051304110005,0.2552613307057332
681,Uttar-Pradesh,3,5,4,2,0.19963498413562775,0.21845185022600866,0.11390276872668448
682,Uttar-Pradesh,3,5,4,3,0.2217523455619812,0.243654988796272,-0.10235261660873096
683,Uttar-Pradesh,3,5,4,4,0.17211036384105682,0.18970707459293648,0.3317530523240876
684,Uttar-Pradesh,3,7,2,1,0.1431538462638855,0.156049641657717,0.5178337236226878
685,Uttar-Pradesh,3,7,2,2,0.19133427739143372,0.20232747391741737,0.18944785417864252
686,Uttar-Pradesh,3,7,2,3,0.14765308797359467,0.1612524455461688,0.48514629682007226
687,Uttar-Pradesh,3,7,2,4,0.13864360749721527,0.1510717523690367,0.5481047572269953
688,Uttar-Pradesh,3,7,3,1,0.10750758647918701,0.11816454327698309,0.723531519586447
689,Uttar-Pradesh,3,7,3,2,0.21097718179225922,0.22634827417152215,-0.014438275838703607
690,Uttar-Pradesh,3,7,3,3,0.16303420066833496,0.17650397921762565,0.3831490796269088
691,Uttar-Pradesh,3,7,3,4,0.1466839611530304,0.15795230409154346,0.5060043059666526
692,Uttar-Pradesh,3,7,4,1,0.15223760902881622,0.16718529249676917,0.446564012719198
693,Uttar-Pradesh,3,7,4,2,0.16352733969688416,0.18036432919625262,0.35587140250665683
694,Uttar-Pradesh,3,7,4,3,0.17450658977031708,0.18882296654974903,0.29403881328023185
695,Uttar-Pradesh,3,7,4,4,0.2061779797077179,0.2239129672936239,0.007273184709233216
696,Uttar-Pradesh,3,15,2,1,0.1695626676082611,0.1776547620437567,0.08615428643219414
697,Uttar-Pradesh,3,15,2,2,0.31254246830940247,0.32365367087794855,-2.033055183364256
698,Uttar-Pradesh,3,15,2,3,0.23382388055324554,0.24368830933330066,-0.7194461718722438
699,Uttar-Pradesh,3,15,2,4,0.16673119366168976,0.17104597535109772,0.15287991663259115
700,Uttar-Pradesh,3,15,3,1,0.2069520652294159,0.21844560868707807,-0.3816747227788966
701,Uttar-Pradesh,3,15,3,2,0.20042787492275238,0.2079165262847406,-0.25169137274371445
702,Uttar-Pradesh,3,15,3,3,0.18238842487335205,0.19037685150365752,-0.049415499879768676
703,Uttar-Pradesh,3,15,3,4,0.1290801763534546,0.13447705762387838,0.4763807949372574
704,Uttar-Pradesh,3,15,4,1,0.18815062940120697,0.19729166519973362,-0.12703306132110215
705,Uttar-Pradesh,3,15,4,2,0.185790553689003,0.19128310855061656,-0.05943045692687976
706,Uttar-Pradesh,3,15,4,3,0.25332218408584595,0.26545489698866415,-1.0403315284896908
707,Uttar-Pradesh,3,15,4,4,0.2506776750087738,0.26019884854742925,-0.9603334213657126
708,Uttar-Pradesh,3,30,2,1,0.04487505555152893,0.04649017492142348,0.7239065904701871
709,Uttar-Pradesh,3,30,2,2,0.14128074049949646,0.16422992632878655,-2.4453891304953266
710,Uttar-Pradesh,3,30,2,3,0.14716516435146332,0.16747391245829538,-2.5828449200706136
711,Uttar-Pradesh,3,30,2,4,0.1565190851688385,0.16981741555413957,-2.6838177288997076
712,Uttar-Pradesh,3,30,3,1,0.1749458909034729,0.17863553441966729,-3.076330610916788
713,Uttar-Pradesh,3,30,3,2,0.14069992303848267,0.15973958033995062,-2.259558291001763
714,Uttar-Pradesh,3,30,3,3,0.2011251449584961,0.22284758026817703,-5.34380111797475
715,Uttar-Pradesh,3,30,3,4,0.18009929358959198,0.2011729675559588,-4.169790704746311
716,Uttar-Pradesh,3,30,4,1,0.28477343916893005,0.29342926706499134,-9.998679802316177
717,Uttar-Pradesh,3,30,4,2,0.11580850183963776,0.12988515005661272,-1.1550269311227157
718,Uttar-Pradesh,3,30,4,3,0.16784104704856873,0.18850285835843608,-3.5390981260228855
719,Uttar-Pradesh,3,30,4,4,0.20511120557785034,0.22617157555594905,-5.534460588999599
720,Uttar-Pradesh,4,5,2,1,0.17664380371570587,0.19048065090473873,0.3262921100465087
721,Uttar-Pradesh,4,5,2,2,0.2033190280199051,0.22029534367795425,0.0988842832889345
722,Uttar-Pradesh,4,5,2,3,0.16491293907165527,0.178102729894272,0.41100576355184804
723,Uttar-Pradesh,4,5,2,4,0.24212037026882172,0.25974744001711303,-0.25277314816716334
724,Uttar-Pradesh,4,5,3,1,0.14373689889907837,0.15955482347037409,0.5272954367998794
725,Uttar-Pradesh,4,5,3,2,0.19621805846691132,0.21457221471504795,0.14509691469809105
726,Uttar-Pradesh,4,5,3,3,0.22205938398838043,0.23938119003818234,-0.06402036746211337
727,Uttar-Pradesh,4,5,3,4,0.15656112134456635,0.17092135139529502,0.4575464811614254
728,Uttar-Pradesh,4,5,4,1,0.27064749598503113,0.28777992677213515,-0.5377682496949527
729,Uttar-Pradesh,4,5,4,2,0.20194894075393677,0.22130333466391913,0.09061914156931239
730,Uttar-Pradesh,4,5,4,3,0.17310085892677307,0.1894056024626863,0.333875340952813
731,Uttar-Pradesh,4,5,4,4,0.21341180801391602,0.23096484600499853,0.009483645518215011
732,Uttar-Pradesh,4,7,2,1,0.19735105335712433,0.21181824271363164,0.11162169934013189
733,Uttar-Pradesh,4,7,2,2,0.21945366263389587,0.23549009337767732,-0.09803595449599523
734,Uttar-Pradesh,4,7,2,3,0.2091914564371109,0.22594230543859126,-0.010802520649132674
735,Uttar-Pradesh,4,7,2,4,0.14323163032531738,0.15684848844443142,0.5128845418068713
736,Uttar-Pradesh,4,7,3,1,0.3145102560520172,0.333181889473342,-1.1980320653200627
737,Uttar-Pradesh,4,7,3,2,0.22428299486637115,0.24320177758588346,-0.17112887665645915
738,Uttar-Pradesh,4,7,3,3,0.1926964372396469,0.20980033942450604,0.12846739883429237
739,Uttar-Pradesh,4,7,3,4,0.19706109166145325,0.21141840721468186,0.11497241205310793
740,Uttar-Pradesh,4,7,4,1,0.17363834381103516,0.1886313203305117,0.29547101171480805
741,Uttar-Pradesh,4,7,4,2,0.25199973583221436,0.2686532134607424,-0.4290758535350534
742,Uttar-Pradesh,4,7,4,3,0.16544725000858307,0.18288150569076186,0.33776699063893867
743,Uttar-Pradesh,4,7,4,4,0.12821614742279053,0.14274773242380348,0.5965314573596726
744,Uttar-Pradesh,4,15,2,1,0.17929114401340485,0.19068868581640078,-0.05285606545343313
745,Uttar-Pradesh,4,15,2,2,0.24133366346359253,0.2607347723088644,-0.9684172309357015
746,Uttar-Pradesh,4,15,2,3,0.24616877734661102,0.2604288511604691,-0.9638001531739195
747,Uttar-Pradesh,4,15,2,4,0.11964487284421921,0.12806708114187887,0.5251086893332323
748,Uttar-Pradesh,4,15,3,1,0.3862054944038391,0.4016846007317708,-3.6718568878852835
749,Uttar-Pradesh,4,15,3,2,0.2643636167049408,0.27724438888815706,-1.2255879781480967
